Cluster-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mining Interesting Itemsets in Graph Datasets.txt,0.8144986904,0.753650649,0.7795761395,0.8975093359,0.7766646054,0.7926975798,0.7852982797,0.7781150439,0.7448419578,0.9221617584,0.775660291,0.8106209846,0.6516801099,0.8408639928,0.8033090444,0.7159435415,0.7887791648,0.871894354,0.7799468088,1,0.7410431301,0.5927321058,0.657418369,0.7103639276,0.6905508211,0.8567076868,0.657418369,0.7315014751,0.7921071495,0.7657550928,0.7249003679,0.8242214555,0.6613171146,0.7917225429,0.7856136036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valency Based Weighted Association Rule Mining.txt,0.8595691463,0.8574334025,0.7448926712,0.7793122653,0.7275545021,0.8329039193,0.8541265889,0.595692893,0.8525767386,0.8342034413,0.859305887,0.8701782453,0.8272477391,0.822096245,0.8672201916,0.8198591048,0.8322921998,0.8139122865,0.8767059889,0.7410431301,1,0.7244420269,0.6607805482,0.8203534829,0.7143628546,0.7828146578,0.6607805482,0.7849275921,0.8126864206,0.8296605043,0.8097467183,0.750310718,0.6802947394,0.845721289,0.7605585199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mining Usage Traces of Mobile Applications for Dynamic Preference Prediction.txt,0.8048394454,0.7743992369,0.6564854839,0.7307460006,0.7424394245,0.7863691618,0.7767519104,0.6596307131,0.7486301176,0.693201185,0.8355232422,0.8305831539,0.8162075112,0.7325207193,0.803972838,0.7830042251,0.7736195978,0.7196504381,0.7892637866,0.5927321058,0.7244420269,1,0.788870417,0.8099122327,0.7104102249,0.7473722819,0.788870417,0.7931016497,0.7253002233,0.8273680479,0.7698723233,0.7364384612,0.7532003744,0.7333294206,0.7960905326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mining Appliance Usage Patterns in a Smart Home Environment.txt,0.7211540404,0.7425156574,0.624454173,0.7966678046,0.7712919149,0.7588426651,0.7780145047,0.6647208409,0.7401432775,0.6833317877,0.8244545274,0.7713341974,0.7129469292,0.7420055152,0.8008490852,0.7464617745,0.8316723737,0.7331845411,0.713272427,0.657418369,0.6607805482,0.788870417,1,0.7286344996,0.753546695,0.7911791632,1,0.7333741618,0.7184003113,0.809143526,0.7361592007,0.8521368905,0.7148233401,0.7617037678,0.8757306391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sorted Nearest Neighborhood Clustering for Efficient Private Blocking.txt,0.8690050942,0.8450000294,0.8089037649,0.8124474961,0.7882577147,0.9047706119,0.8507155082,0.7322317633,0.8033926585,0.8409422263,0.9006502908,0.9241501828,0.8457430442,0.8112181429,0.851521289,0.8278593368,0.878057047,0.7805373244,0.8971901328,0.7103639276,0.8203534829,0.8099122327,0.7286344996,1,0.7324327445,0.7645043634,0.7286344996,0.8930364939,0.8303788546,0.8851165773,0.8694236561,0.8382637536,0.8865898331,0.8222492726,0.8089683111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Discovering Coverage Patternsfor Banner Advertisement Placement.txt,0.7906910287,0.7654297921,0.6879137953,0.7326319199,0.6869683451,0.7911005204,0.7453179613,0.5777237136,0.6872005499,0.7334018943,0.846291103,0.7542059016,0.7449896228,0.7313316374,0.7754224079,0.7713899788,0.805361104,0.7065993466,0.7532083226,0.6905508211,0.7143628546,0.7104102249,0.753546695,0.7324327445,1,0.7251666315,0.753546695,0.7241686638,0.7169816505,0.8058534248,0.6854230234,0.7804343841,0.7095415026,0.7289369811,0.7757011273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RadialViz  An Orientation-Free Frequent Pattern Visualizer.txt,0.876026095,0.788207778,0.7487388331,0.9037143761,0.7970391843,0.828155534,0.8871724305,0.798152572,0.8716100215,0.8698409353,0.8527602456,0.8693639646,0.7662511634,0.805918363,0.9034997937,0.7794094438,0.8604955621,0.927706735,0.8501232034,0.8567076868,0.7828146578,0.7473722819,0.7911791632,0.7645043634,0.7251666315,1,0.7911791632,0.7410739699,0.7714284894,0.8232853618,0.7750166768,0.9336239918,0.7429710286,0.8716429081,0.8653695896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mining Correlation Patterns among Appliances in Smart Home Environment.txt,0.7211540404,0.7425156574,0.624454173,0.7966678046,0.7712919149,0.7588426651,0.7780145047,0.6647208409,0.7401432775,0.6833317877,0.8244545274,0.7713341974,0.7129469292,0.7420055152,0.8008490852,0.7464617745,0.8316723737,0.7331845411,0.713272427,0.657418369,0.6607805482,0.788870417,1,0.7286344996,0.753546695,0.7911791632,1,0.7333741618,0.7184003113,0.809143526,0.7361592007,0.8521368905,0.7148233401,0.7617037678,0.8757306391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recurring and Novel Class Detection in Concept-Drifting Data Streams using Class-Based Ensemble.txt,0.8574580552,0.8561332809,0.7788303814,0.7939911217,0.7765138126,0.8902260522,0.809417639,0.7104151127,0.7804567776,0.8047846409,0.8430091343,0.909137885,0.831753925,0.8043191844,0.8397075531,0.8308052185,0.8652102261,0.7414862515,0.8469714725,0.7315014751,0.7849275921,0.7931016497,0.7333741618,0.8930364939,0.7241686638,0.7410739699,0.7333741618,1,0.827238905,0.8593772518,0.9066235172,0.8164665599,0.8485003936,0.810592403,0.8150528279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anonymizing Transaction Data by Integrating Suppression and Generalization.txt,0.8202811468,0.8174723828,0.8426500891,0.8464905073,0.7977913085,0.8618556345,0.8554186618,0.8098818096,0.7824542811,0.8849171757,0.8100879911,0.8780387187,0.7786239148,0.7782212264,0.8622853633,0.872051296,0.8312198097,0.8305970118,0.8698558967,0.7921071495,0.8126864206,0.7253002233,0.7184003113,0.8303788546,0.7169816505,0.7714284894,0.7184003113,0.827238905,1,0.8320091268,0.8007924137,0.8150538046,0.732245472,0.8103564641,0.8375750891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Efficient Mining of Contrast Patterns on Large Scale Imbalanced Real-life Data.txt,0.8770024732,0.8754832739,0.81424442,0.859244816,0.8187360236,0.8813966949,0.8778506978,0.7364860113,0.8602204191,0.8528676197,0.9417643924,0.9010304147,0.885443731,0.8516001209,0.8838042545,0.9038848029,0.9302440108,0.8349515219,0.9037640411,0.7657550928,0.8296605043,0.8273680479,0.809143526,0.8851165773,0.8058534248,0.8232853618,0.809143526,0.8593772518,0.8320091268,1,0.844829463,0.8492345662,0.8109029889,0.8772551148,0.9059112143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Online Cross-lingual PLSI for Evolutionary Theme Patterns Analysis.txt,0.8452322078,0.8080187405,0.7480494707,0.7765675437,0.748294448,0.867288092,0.8227744583,0.6604494798,0.7889543305,0.7950348823,0.843805495,0.8930753202,0.8489558889,0.8258016082,0.8564714702,0.8468940846,0.8475248139,0.7466021344,0.8384153164,0.7249003679,0.8097467183,0.7698723233,0.7361592007,0.8694236561,0.6854230234,0.7750166768,0.7361592007,0.9066235172,0.8007924137,0.844829463,1,0.7984864574,0.8276760906,0.8310593532,0.7974864013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClaSP  An Efficient Algorithm for Mining Frequent Closed Sequences.txt,0.868088756,0.8223045697,0.8061660555,0.9147346439,0.8374402507,0.879575695,0.8759940286,0.8411010987,0.8450475036,0.8708318019,0.8710147436,0.9084373173,0.7904784278,0.79700801,0.8882028212,0.8342564623,0.930367778,0.8947891794,0.8565076195,0.8242214555,0.750310718,0.7364384612,0.8521368905,0.8382637536,0.7804343841,0.9336239918,0.8521368905,0.8164665599,0.8150538046,0.8492345662,0.7984864574,1,0.8309715784,0.8676627691,0.9154121161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scalable Similarity Matching in Streaming Time Series.txt,0.8131567037,0.7401076031,0.687183505,0.8121259222,0.7631832576,0.8436124046,0.7565015286,0.7034398888,0.7008228598,0.7458075585,0.8323924397,0.8541523619,0.7569765387,0.739616398,0.7712976118,0.7525434194,0.8197423832,0.7403069781,0.7764354595,0.6613171146,0.6802947394,0.7532003744,0.7148233401,0.8865898331,0.7095415026,0.7429710286,0.7148233401,0.8485003936,0.732245472,0.8109029889,0.8276760906,0.8309715784,1,0.7508622366,0.7881595419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scalable mining of frequent tri-concepts from folksonomies.txt,0.8434594118,0.8576075309,0.8163268566,0.8459668553,0.7644612584,0.8507500308,0.8986804009,0.7536267844,0.8426675411,0.8954213458,0.8814618776,0.8815359065,0.8295449064,0.7742679322,0.8870341163,0.8473030342,0.8852074457,0.8814469462,0.8861973673,0.7917225429,0.845721289,0.7333294206,0.7617037678,0.8222492726,0.7289369811,0.8716429081,0.7617037678,0.810592403,0.8103564641,0.8772551148,0.8310593532,0.8676627691,0.7508622366,1,0.855951388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fast Vertical Mining of Sequential Patterns Using Co-occurrence Information.txt,0.8598771582,0.8477386974,0.7658014006,0.9122914496,0.9087530319,0.8837237848,0.856573018,0.776850895,0.8483240804,0.8253329086,0.8739984465,0.8812554802,0.8012505238,0.782588055,0.8775122492,0.8651923464,0.9245948543,0.8521667156,0.8290161848,0.7856136036,0.7605585199,0.7960905326,0.8757306391,0.8089683111,0.7757011273,0.8653695896,0.8757306391,0.8150528279,0.8375750891,0.9059112143,0.7974864013,0.9154121161,0.7881595419,0.855951388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satrap Data and network heterogeneity aware P2P data-mining.txt,1,0.9382262211,0.9431011513,0.8127941821,0.8918450886,0.8591454079,0.9172440025,0.8387058904,0.5617045624,0.8365410208,0.8728980651,0.8186084926,0.8379118243,0.8921951786,0.8561994615,0.7383859204,0.8930860368,0.8269875998,0.8327976563,0.8953131927,0.8659938415,0.8983097034,0.9231665713,0.840779048,0.8888948977,0.9136961126,0.9187169744,0.7790689147,0.8658059605,0.9259863609,0.8157720812,0.8888000396,0.8847688334,0.794690817,0.795501573,0.8936606489,0.9170985654,0.9086528375,0.9123164694,0.9024216289,0.8287010088,0.905350343,0.8212708509,0.9287111048,0.8627910598,0.7710704281,0.8653778377,0.8655635741,0.7997059327,0.8849214547,0.8691042169,0.8361481291,0.8245180552,0.9065112001,0.8755176787,0.8163537219,0.7423317179,0.9395078546,0.8623388028,0.885831874,0.8739016009,0.9450136305,0.8243914514,0.894416229,0.9066889763,0.8156378586,0.6590811977,0.7847976717,0.843156283,0.8956702333,0.8092819765,0.8800714714,0.8033139037,0.9011719308,0.8588152702,0.9045701892,0.892548948,0.8386388804,0.9197980649,0.942752333,0.768070169,,,,,,,,,,,,,,,
Influence Propagation – Patterns  Model and a Case Study.txt,0.9382262211,1,0.9355488414,0.8730654526,0.8908334491,0.8578140079,0.9277011277,0.8368580085,0.6150667212,0.8845651936,0.9007614355,0.8206891457,0.8548250869,0.8684298783,0.8518707538,0.758563986,0.9220488002,0.8044252271,0.8508346326,0.8846898012,0.879309765,0.9135578209,0.9205433356,0.857525246,0.896718023,0.8964871786,0.9018510302,0.7907961583,0.8632363015,0.9133751948,0.8481587734,0.8880754874,0.8907669133,0.764840927,0.7440068974,0.8795150363,0.8884112719,0.9336829817,0.902015602,0.8968003533,0.8886287995,0.9342242888,0.8602161287,0.9328909863,0.9038619988,0.7491323447,0.8673808964,0.9126083672,0.8106295784,0.8985329116,0.879156392,0.8195255118,0.8394259114,0.8823681828,0.9019450722,0.8656330545,0.7591051864,0.9300600768,0.8875087024,0.9060743885,0.9144787687,0.9530262863,0.8295948483,0.9009477125,0.8822580841,0.8307111405,0.6691278512,0.778097026,0.8393667261,0.9228030658,0.8417358131,0.8813494986,0.8006426508,0.9020848924,0.8707052708,0.9050820286,0.8967665299,0.8545141813,0.8804198931,0.9287282658,0.8090506635,,,,,,,,,,,,,,,
An Integrated Model for User Attribute Discovery - A Case Study on Political Affiliation Identification.txt,0.9431011513,0.9355488414,1,0.8533498212,0.9161967626,0.8873145551,0.9447068893,0.8794632348,0.6248649362,0.8788766291,0.8733663426,0.8371014761,0.8776982867,0.9024011741,0.8499403383,0.8084223531,0.8953115457,0.8114553051,0.8521747056,0.912441046,0.8797499122,0.9131475753,0.9610503427,0.8852356169,0.8782240969,0.910097733,0.9081397622,0.7768418784,0.8807835234,0.9309115231,0.8707243058,0.9318440841,0.9023670561,0.8244885562,0.8224889154,0.9157645986,0.9365319841,0.917781816,0.9581856904,0.9268696854,0.8802838757,0.9214752804,0.8611082276,0.9456630308,0.868570418,0.7925623419,0.9046743165,0.9038143061,0.7914647267,0.8959693947,0.9167937661,0.8862731548,0.8514621211,0.9201598411,0.9287953599,0.8763019817,0.7880813023,0.9545109006,0.9039556005,0.9025358545,0.9116616755,0.9450774945,0.8550239524,0.9204637297,0.9188974025,0.8420285195,0.6818122681,0.8168304396,0.8698325897,0.9109980441,0.8994560153,0.8631513139,0.8082075353,0.8901955098,0.9001622911,0.936760688,0.92146327,0.8834313699,0.9368121234,0.9403267357,0.7919011808,,,,,,,,,,,,,,,
GTRACE2 Improving Performance Using Labeled Union Graphs.txt,0.8127941821,0.8730654526,0.8533498212,1,0.8310611091,0.8640250831,0.8589552787,0.8453777861,0.6429808322,0.8335244968,0.9095776085,0.7713118529,0.847403241,0.8388309188,0.8521936958,0.7311661338,0.9236944471,0.7813685693,0.8118229104,0.8594993994,0.8854697379,0.9138060822,0.8718763297,0.8066768248,0.8276705177,0.8666278274,0.8188625074,0.7326050578,0.8408942198,0.8907119282,0.7806191209,0.9049407712,0.8626184456,0.7289999947,0.7185790796,0.884169325,0.8258085319,0.8316964232,0.8358686045,0.7805916341,0.8872648741,0.8735166056,0.7721008937,0.8975223274,0.8568925759,0.7208576002,0.7777034052,0.8830569764,0.8672139908,0.8757665333,0.8537499778,0.7921411839,0.8244711425,0.7937024945,0.8136575833,0.7854806925,0.72240893,0.8453539768,0.8218819045,0.9088636837,0.8851185409,0.8383093956,0.9077911909,0.8469065724,0.8444245588,0.8367910293,0.6403563822,0.7504265827,0.8250659313,0.8633943161,0.8101127459,0.8176166266,0.8866006544,0.8011831353,0.8195992083,0.8678530983,0.8840334409,0.8613947824,0.8108852259,0.8680996051,0.6903838491,,,,,,,,,,,,,,,
Data Augmented Maximum Margin Matrix Factorization for Flickr Group Recommendation.txt,0.8918450886,0.8908334491,0.9161967626,0.8310611091,1,0.7895149691,0.8830604238,0.8593502767,0.6367433862,0.8476961911,0.8212904232,0.7590243804,0.8038652291,0.8773264707,0.8115982157,0.8386103132,0.8362754031,0.861229436,0.8099143634,0.8636257235,0.8626005508,0.8573867534,0.900771902,0.8646299288,0.9229146898,0.8953717295,0.8152280976,0.6295382019,0.8630812069,0.8835591098,0.8823615438,0.8817193211,0.8811713009,0.7552046362,0.8556842281,0.8628700084,0.8757127943,0.8590599224,0.9254276984,0.9121354851,0.8750837031,0.9126032548,0.7911447807,0.9081749526,0.8347349052,0.7138671558,0.9053463031,0.8193017186,0.8425166442,0.8562768448,0.9262236791,0.8911920647,0.8002251043,0.8656387194,0.888411358,0.8353812209,0.8392412749,0.9013980115,0.8768432804,0.8778695642,0.8974247691,0.8773912548,0.7939409014,0.8667853569,0.9131456698,0.7712611285,0.6608773997,0.7602338761,0.8423077106,0.8610954295,0.8595842683,0.8159957061,0.7864630479,0.8737593767,0.8631269495,0.8928548021,0.8616955905,0.9088174304,0.8754690746,0.9046884012,0.790514709,,,,,,,,,,,,,,,
On Linear Refinement of Differential Privacy-Preserving Query Answering.txt,0.8591454079,0.8578140079,0.8873145551,0.8640250831,0.7895149691,1,0.8427485325,0.8280145316,0.4499066504,0.7670236758,0.928306441,0.8094381828,0.8563169861,0.7586214292,0.806748079,0.69269589,0.9269373017,0.7183559717,0.7728275607,0.8557348535,0.7998058011,0.9570355591,0.8757710321,0.7561158586,0.7634292705,0.8239428941,0.8472390415,0.7223727978,0.8022700727,0.9038977126,0.798475346,0.8400371363,0.8283532272,0.693023404,0.6980833146,0.8475747276,0.8727111539,0.801540223,0.8310724755,0.7979984965,0.8084229271,0.8455269661,0.7408925866,0.883729471,0.7956424349,0.7592369586,0.7596650903,0.8311172111,0.7537454086,0.7940512908,0.8070007643,0.7730598669,0.7800708604,0.8191921891,0.802259475,0.7347068376,0.6540935873,0.8695193053,0.8055324811,0.8422484196,0.8574129242,0.8800393823,0.8986099668,0.8329684581,0.8034564081,0.878506646,0.6985301543,0.7048483076,0.783244977,0.8329820589,0.7493996874,0.7351247344,0.7934838799,0.8048580486,0.8022319321,0.9203465074,0.8488821599,0.7848104619,0.8458060929,0.8617435209,0.6662850077,,,,,,,,,,,,,,,
Node Classification in Social Network via a Factor Graph Model.txt,0.9172440025,0.9277011277,0.9447068893,0.8589552787,0.8830604238,0.8427485325,1,0.8813091877,0.63027825,0.8417631159,0.8462967305,0.8893367871,0.8827588494,0.918220767,0.8748541212,0.7314949126,0.8882407517,0.815938301,0.8569903492,0.9172288824,0.8975434641,0.8966627229,0.9424941925,0.8433829151,0.8655584736,0.9406754465,0.8925090153,0.7991141664,0.9134196002,0.9105081086,0.8079504028,0.9487858072,0.9175246715,0.8327058175,0.7575801909,0.9390914255,0.9375172976,0.9091618249,0.9327333436,0.8560117616,0.8881413429,0.8906259199,0.8521719941,0.93973461,0.9059011722,0.819758065,0.8597818331,0.8925017218,0.8496460404,0.8922132827,0.8743112421,0.8341221218,0.8756109651,0.9248798662,0.8818311894,0.8579375183,0.7385031288,0.9398157904,0.8354258243,0.9244933076,0.9172689025,0.919772839,0.8757441517,0.91229921,0.8824757354,0.8025474437,0.6718916374,0.8369220175,0.8817226759,0.8682639744,0.8582883407,0.903153885,0.8625979379,0.8777414651,0.9248205368,0.9020928934,0.9477585091,0.8657564951,0.8924533398,0.9432635076,0.7459433053,,,,,,,,,,,,,,,
Estimate on Expectation for Influence Maximization in Social Networks.txt,0.8387058904,0.8368580085,0.8794632348,0.8453777861,0.8593502767,0.8280145316,0.8813091877,1,0.5395656237,0.8597861138,0.8294678473,0.8469572301,0.9016135145,0.8749916409,0.8838992976,0.7368497949,0.8619957318,0.7985452773,0.8569061747,0.9268573756,0.8771819898,0.8874639977,0.8786322375,0.8538041216,0.8157962432,0.9208780038,0.8314058825,0.6726611966,0.845790267,0.8831231891,0.8045694396,0.8578626758,0.9080607014,0.7189818337,0.7647822338,0.899923221,0.9296449662,0.8404149617,0.8735952191,0.7891720284,0.9069055551,0.8821450548,0.7870096829,0.8931907835,0.8512005164,0.8588279612,0.781366182,0.8411429182,0.8398681444,0.8328490901,0.8896918461,0.8146050039,0.8753055935,0.8884393853,0.8194093544,0.7762115198,0.7396201241,0.896817943,0.8104331267,0.9104480964,0.8947260909,0.860396003,0.8305301858,0.8841451795,0.8368184973,0.8598741653,0.7097850455,0.8293523255,0.8674498512,0.8389109711,0.781439691,0.8436168282,0.8646655338,0.8165834095,0.8459743261,0.8583723963,0.9225590908,0.8779399016,0.8270176273,0.9189345325,0.727786814,,,,,,,,,,,,,,,
Automatic Fake Followers Detection in Chinese Micro-blogging System.txt,0.5617045624,0.6150667212,0.6248649362,0.6429808322,0.6367433862,0.4499066504,0.63027825,0.5395656237,1,0.5923852991,0.5619239136,0.4830522172,0.5771641501,0.6026260432,0.5785814962,0.5409253343,0.5291925793,0.6310838307,0.5692442702,0.5166262492,0.7090047419,0.5308176978,0.6244080761,0.6622307749,0.6686175348,0.5446094191,0.5896563651,0.4634650623,0.6123950887,0.6360383278,0.6078864285,0.6929652012,0.6333232656,0.6877686313,0.6234597016,0.6721166269,0.5190889978,0.5800369076,0.6252484973,0.589462079,0.6338949563,0.62405454,0.5757764269,0.6242450345,0.6140265679,0.4466340505,0.5566621752,0.5923962326,0.539849788,0.5626278184,0.6284363899,0.6401753978,0.5882150074,0.55541489,0.67891752,0.6906611948,0.6903510158,0.5902145272,0.604372685,0.5880753763,0.6434610207,0.5387437151,0.5571118738,0.5715681434,0.6562511607,0.4806354469,0.4759036389,0.5461082202,0.6291497891,0.6084491191,0.717223394,0.6065214761,0.5783103799,0.6648974565,0.6008826169,0.5579665615,0.593672257,0.6109641385,0.5639192099,0.6026477102,0.4764352555,,,,,,,,,,,,,,,
SHARD A Framework for Sequential  Hierarchical Anomaly Ranking and Detection.txt,0.8365410208,0.8845651936,0.8788766291,0.8335244968,0.8476961911,0.7670236758,0.8417631159,0.8597861138,0.5923852991,1,0.8161717382,0.7623224769,0.8170968145,0.8570469477,0.8236708003,0.7548898124,0.8456330818,0.7778545985,0.8534896549,0.8418486753,0.8469929849,0.8130682968,0.8857164456,0.8412412464,0.8613608446,0.8416534492,0.8130976297,0.7156776929,0.7639180006,0.8614439332,0.8035998272,0.8106372567,0.8688181605,0.7352691576,0.766421289,0.8439361896,0.8121569575,0.8612600306,0.8713216,0.8495489948,0.8999165737,0.9028505291,0.7902374673,0.8744679465,0.8483548945,0.7316132084,0.8552167172,0.8753369437,0.7351514271,0.8774661597,0.8805343282,0.8188249528,0.8054729808,0.8427473938,0.8518477231,0.8094597178,0.7632212413,0.8654192729,0.884859124,0.8614279256,0.8464599596,0.885308166,0.7575959077,0.8708591414,0.847680465,0.772681571,0.6563010921,0.8142778542,0.7513740666,0.9217481489,0.795660495,0.8051677143,0.7700105495,0.7781925779,0.8411200472,0.8289067268,0.8689086486,0.8532623088,0.8493828011,0.8629432305,0.7944405007,,,,,,,,,,,,,,,
Satisfying Privacy Requirements One Step Before Anonymization.txt,0.8728980651,0.9007614355,0.8733663426,0.9095776085,0.8212904232,0.928306441,0.8462967305,0.8294678473,0.5619239136,0.8161717382,1,0.7646374547,0.8378440657,0.8103083972,0.8483707772,0.7504613706,0.9411749752,0.8019961008,0.8108659712,0.8491891024,0.8357361954,0.9461348583,0.8871684295,0.7950158178,0.8418312528,0.8268449496,0.8961617242,0.7748102372,0.8312274399,0.9154062418,0.7871839166,0.85977334,0.8342760263,0.7058381257,0.7573374178,0.8753532123,0.8435874595,0.8387519703,0.8410870967,0.8102232576,0.8431804515,0.887706388,0.7770659236,0.8865959587,0.8274371996,0.7196378004,0.7935508727,0.8833310828,0.7861203872,0.8366124051,0.8492262475,0.804070948,0.7927676984,0.8208242127,0.8078417223,0.7413276544,0.7360015388,0.8657540188,0.8253222661,0.8694419737,0.8655972136,0.8903669051,0.8855876361,0.8336531876,0.8728539428,0.8781110298,0.7185876633,0.7352558179,0.789301268,0.8894843679,0.7607069146,0.8182604552,0.8443049471,0.8490079235,0.8171565677,0.920921599,0.8432326853,0.8069169926,0.8449052339,0.8938520221,0.6565560547,,,,,,,,,,,,,,,
Integrating Clustering and Ranking on Hybrid Heterogeneous Information Network.txt,0.8186084926,0.8206891457,0.8371014761,0.7713118529,0.7590243804,0.8094381828,0.8893367871,0.8469572301,0.4830522172,0.7623224769,0.7646374547,1,0.8649211355,0.8230733414,0.8168504183,0.6629522545,0.8378239787,0.7737380752,0.7412938739,0.8665181975,0.8582272552,0.849721506,0.8338569075,0.7599090084,0.7688082258,0.8865775707,0.8160828405,0.7509858883,0.81572836,0.8539003848,0.7356570523,0.839289266,0.8717688473,0.746019066,0.7026001217,0.8754499236,0.8772109505,0.8589839549,0.8348938115,0.778756661,0.7823549328,0.8556383617,0.7807159191,0.8633349672,0.8138656475,0.7608733601,0.7335117458,0.8165059684,0.8060452571,0.8157626254,0.8099907122,0.7437656763,0.7983909067,0.9056575914,0.7754806107,0.7721798659,0.6463128272,0.8378829816,0.7912537441,0.8539119592,0.8437468639,0.852600723,0.7983368692,0.8095880479,0.7598736548,0.7585688705,0.7078137384,0.8006033282,0.8516896348,0.7816642767,0.7369468401,0.8163891753,0.8635162602,0.7621359597,0.8830422122,0.8272240666,0.9139401453,0.7463039128,0.7811436245,0.8694928796,0.711207017,,,,,,,,,,,,,,,
Finding Collections of k-Clique Percolated Components in Attributed Graphs.txt,0.8379118243,0.8548250869,0.8776982867,0.847403241,0.8038652291,0.8563169861,0.8827588494,0.9016135145,0.5771641501,0.8170968145,0.8378440657,0.8649211355,1,0.8851859139,0.9164326822,0.6665131734,0.8862578517,0.7820691565,0.8665709303,0.9155621733,0.8714018565,0.9033251149,0.8594999969,0.788590956,0.7812573212,0.8919242586,0.8326479829,0.7288491125,0.8165311566,0.8752962341,0.7609458406,0.8476567181,0.8955105807,0.7372197923,0.691730309,0.909750762,0.9011176667,0.8598752085,0.8412827166,0.7755607145,0.911751537,0.8582538798,0.7938692934,0.892461964,0.8470180363,0.8688300844,0.7440818897,0.8691775507,0.8068543288,0.8604521729,0.8296219664,0.7468386246,0.8762332928,0.8738658922,0.8059373645,0.7606532531,0.6646606292,0.9020327239,0.7878966304,0.9106290632,0.9157088199,0.8628817528,0.8684286024,0.8870001391,0.796643641,0.8353408945,0.6458041852,0.7660221721,0.8362083783,0.8603282149,0.7619735671,0.8617231681,0.8664612666,0.754092853,0.8336020533,0.8546822333,0.9216182761,0.7865642852,0.8111384276,0.898341355,0.727569187,,,,,,,,,,,,,,,
Fault-tolerant Concept Detection in Information Networks.txt,0.8921951786,0.8684298783,0.9024011741,0.8388309188,0.8773264707,0.7586214292,0.918220767,0.8749916409,0.6026260432,0.8570469477,0.8103083972,0.8230733414,0.8851859139,1,0.9194945962,0.707371078,0.8578553947,0.8285359185,0.8897241392,0.9275133657,0.8816057898,0.8460774125,0.9065879777,0.8607701256,0.8545864395,0.938170016,0.862873193,0.8026649961,0.8670822597,0.888962631,0.7743471342,0.9143587044,0.9110122804,0.798415797,0.7689586716,0.9269846867,0.9054308245,0.8989287202,0.8915583287,0.8438788465,0.889670657,0.8855548714,0.8204845914,0.9151573953,0.860525832,0.8232098665,0.8275201645,0.8754899747,0.8552602654,0.9329276621,0.8655126373,0.8148735874,0.8988171035,0.9046534176,0.8504396422,0.8007595445,0.6927698999,0.9133004454,0.8277944605,0.9173568533,0.87216079,0.8904245474,0.8256137666,0.9072889411,0.8733322002,0.7594582839,0.608276296,0.8574085497,0.8481132399,0.8884919717,0.8376519557,0.9203836486,0.8704790043,0.8118737495,0.8969754924,0.8394611214,0.9303094083,0.8376594395,0.875434367,0.9249643843,0.7312977625,,,,,,,,,,,,,,,
