Cluster-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Influential Nodes in One-Wave Diffusion Model for Location-Based Social Networks.txt,0.8639800874,0.8883955169,0.878190622,0.8777502384,0.8393796551,0.8688056531,0.8666223829,0.87007918,0.8789112981,0.887870719,0.8431980004,0.8690052455,0.8958527433,1,0.9054530709,0.9262570573,0.9049228049,0.8563246197,0.7307295274,0.7707224518,0.8951900786,0.8771032084,0.7926284514,0.8563711446,0.9409821843,0.8374160491,0.8880345689,0.8184591283,0.9068766233,0.8876735387,0.8853629629,0.8914516862,0.7984201553,0.7907972995,0.834572193,0.8794732536,0.912020228,0.8754596599,0.8759209089,0.9207041826,0.8788676379,0.8593704606,0.920729179,0.8418829945,0.8846793247,0.8084431906,0.9169706966,0.8884204618,0.8943808698,0.8549446864,0.8775109099,0.8427479368,0.8904105662,,,,,,,,,,,,,,,,,,,,,,,,,,
Basset Scalable Gateway Finder in Large Graphs.txt,0.8305868134,0.8529789668,0.9111692209,0.8743589488,0.8120341356,0.8449324566,0.9144175534,0.9157088199,0.9057400109,0.9131800965,0.8620385021,0.8911360867,0.8621981847,0.9054530709,1,0.8940453385,0.8793471885,0.8437468639,0.6507925874,0.6974094205,0.9172689025,0.8465377767,0.8431786345,0.8862968403,0.8966790105,0.8518554531,0.9115810812,0.7554955628,0.9443869609,0.8602203391,0.8851185409,0.8939408857,0.8574129242,0.7624757389,0.8655972136,0.87216079,0.9164128604,0.8787061182,0.9175209319,0.9188330098,0.8697235059,0.8462726719,0.9403041978,0.848440749,0.8278018939,0.8149946821,0.9213508702,0.8718951822,0.8824260791,0.8630596198,0.8954793222,0.8753562329,0.8908338714,,,,,,,,,,,,,,,,,,,,,,,,,,
Instant Social Graph Search.txt,0.9107401705,0.8948731697,0.8624414451,0.8473336312,0.861835445,0.9123439523,0.8923284409,0.8473172804,0.8488759266,0.9035026542,0.8503652609,0.8890447117,0.8953804618,0.9262570573,0.8940453385,1,0.8881803362,0.8393254953,0.6591194762,0.7191483786,0.9486094872,0.880310657,0.783636338,0.9071066206,0.9503249779,0.9014211372,0.9428465181,0.7960057861,0.9009449706,0.8902754194,0.9045040835,0.9120599031,0.8393369606,0.7828507218,0.8593193971,0.9144522088,0.9234122411,0.8865197012,0.8908327757,0.9184616749,0.8537606228,0.8800491949,0.9369929015,0.8413756116,0.8854446016,0.8433968921,0.9330108289,0.9033470016,0.8989639645,0.8813248943,0.8591533092,0.8978489852,0.915387696,,,,,,,,,,,,,,,,,,,,,,,,,,
Towards Linear Time Overlapping Community Detection in Social Networks.txt,0.8572174737,0.88481037,0.8940702671,0.7879608971,0.8182601877,0.8848899299,0.8724725362,0.9160630565,0.8473587885,0.8828868342,0.8452162221,0.8744092473,0.908386343,0.9049228049,0.8793471885,0.8881803362,1,0.8167589982,0.6569332513,0.7321246298,0.8744348071,0.8711883835,0.8292266295,0.8955749803,0.9285096526,0.8134240366,0.8582808891,0.7804115057,0.8859931762,0.8901541996,0.8515216489,0.8527231597,0.8058907301,0.8707088439,0.8477789355,0.9191979936,0.920094012,0.9323774264,0.8631282586,0.9238421931,0.8479403413,0.8500148993,0.9085360432,0.9338356325,0.8439623156,0.7944358158,0.9223219832,0.9112784197,0.9103658272,0.8213132746,0.884321368,0.827061502,0.8934072011,,,,,,,,,,,,,,,,,,,,,,,,,,
Integrating Clustering and Ranking on Hybrid Heterogeneous Information Network.txt,0.8830422122,0.8165059684,0.7798889483,0.8035552062,0.8160828405,0.7983368692,0.849721506,0.8649211355,0.7918991938,0.8378829816,0.8138656475,0.8378239787,0.8157626254,0.8563246197,0.8437468639,0.8393254953,0.8167589982,1,0.7078137384,0.607205775,0.8893367871,0.8635162602,0.7585688705,0.8772109505,0.8754499236,0.81572836,0.8338569075,0.8006033282,0.8717688473,0.8163891753,0.7713118529,0.8539003848,0.8094381828,0.7608733601,0.7646374547,0.8230733414,0.8694928796,0.7983909067,0.818732162,0.8539119592,0.8928016328,0.859592598,0.8629407568,0.7412938739,0.8060452571,0.7789784736,0.9138061929,0.8666757578,0.8095880479,0.8505667983,0.8468015275,0.8272240666,0.8860824182,,,,,,,,,,,,,,,,,,,,,,,,,,
Beyond Poisson - Modeling Inter-Arrival Times of Requests in a Datacenter.txt,0.6887590555,0.6374080415,0.6088702959,0.6077837138,0.6757212844,0.6475143186,0.6897058654,0.6458041852,0.7033100098,0.6383806342,0.6810956314,0.6253062386,0.6262554221,0.7307295274,0.6507925874,0.6591194762,0.6569332513,0.7078137384,1,0.5538996076,0.6718916374,0.6604160812,0.6394026178,0.681807788,0.7016514984,0.6440921927,0.6812037829,0.6431932337,0.69347743,0.6128004677,0.6403563822,0.7127791719,0.6985301543,0.6092087904,0.7185876633,0.608276296,0.7310480819,0.5810183089,0.6773897148,0.6734683802,0.7115004273,0.6678741066,0.7208371689,0.5635973693,0.5946520786,0.5693771123,0.6660373411,0.6786133216,0.6257903539,0.6413482798,0.7097167784,0.6842529196,0.6530755951,,,,,,,,,,,,,,,,,,,,,,,,,,
fast triangle core decomposition.txt,0.685808057,0.6590546937,0.7713581059,0.7323581032,0.6240373297,0.6886150941,0.7159415743,0.630114352,0.7823799368,0.6838384386,0.649510665,0.7530442933,0.7565067601,0.7707224518,0.6974094205,0.7191483786,0.7321246298,0.607205775,0.5538996076,1,0.6612990213,0.7291585187,0.6152624512,0.6736118783,0.6889116253,0.6934408618,0.6968199085,0.6826568519,0.687805303,0.693141144,0.7647561914,0.7052909846,0.6211047982,0.5513725138,0.6804994221,0.6997542863,0.7242740919,0.6781534966,0.7714656845,0.7507713932,0.7471217161,0.6281158229,0.7183097771,0.6853141457,0.8622841432,0.6847926736,0.7219181821,0.7115609006,0.6745418933,0.7274079105,0.7271410331,0.6773820137,0.7354821988,,,,,,,,,,,,,,,,,,,,,,,,,,
Node Classification in Social Network via a Factor Graph Model.txt,0.9248205368,0.8925017218,0.8850697494,0.8323276797,0.8925090153,0.8757441517,0.8966627229,0.8827588494,0.8769625113,0.9398157904,0.9059011722,0.8882407517,0.8922132827,0.8951900786,0.9172689025,0.9486094872,0.8744348071,0.8893367871,0.6718916374,0.6612990213,1,0.8625979379,0.8025474437,0.9375172976,0.9390914255,0.9134196002,0.9424941925,0.8369220175,0.9175246715,0.903153885,0.8589552787,0.9105081086,0.8427485325,0.819758065,0.8462967305,0.918220767,0.9432635076,0.8756109651,0.9116264233,0.9244933076,0.8700229935,0.9102519217,0.9402921824,0.8569903492,0.8496460404,0.8503597412,0.9480090571,0.9169774875,0.91229921,0.8808723718,0.8821558016,0.9020928934,0.9388295202,,,,,,,,,,,,,,,,,,,,,,,,,,
EWNI  Efficient Anonymization of Vulnerable Individuals in Social Networks.txt,0.838492442,0.8424389538,0.8505899474,0.8674700351,0.8250207841,0.8687068465,0.8734575821,0.8664612666,0.8654403042,0.8300022921,0.82105306,0.8789327994,0.8550181667,0.8771032084,0.8465377767,0.880310657,0.8711883835,0.8635162602,0.6604160812,0.7291585187,0.8625979379,1,0.8084117608,0.850298309,0.9087057328,0.865395612,0.8458516004,0.8210538812,0.8953338923,0.8537687799,0.8866006544,0.8814878772,0.7934838799,0.7675968973,0.8443049471,0.8704790043,0.8773105458,0.8381270394,0.8797729589,0.9178301144,0.8270045208,0.8396500528,0.8908825222,0.7928484648,0.9122914988,0.7984646913,0.9235819558,0.882779341,0.8150822027,0.8440415265,0.8649469535,0.8533777979,0.9116145176,,,,,,,,,,,,,,,,,,,,,,,,,,
Privacy-Preserving EM Algorithm for Clustering on Social Network.txt,0.7555529635,0.8097196343,0.8461551276,0.7262795692,0.7963807886,0.8221851693,0.8990812948,0.8353408945,0.8142278191,0.8722213193,0.7851206064,0.8718723617,0.7924541095,0.7926284514,0.8431786345,0.783636338,0.8292266295,0.7585688705,0.6394026178,0.6152624512,0.8025474437,0.8084117608,1,0.850607369,0.8113789869,0.7714756654,0.8084887662,0.7213893097,0.8016129048,0.7241919296,0.8367910293,0.8449045494,0.878506646,0.7994603125,0.8781110298,0.7594582839,0.8309467596,0.8152148463,0.8363922213,0.8422157734,0.7792734045,0.784553228,0.846890342,0.8192398455,0.751183296,0.7268815635,0.839044661,0.8578292411,0.848467666,0.7769754539,0.8601725168,0.8617863433,0.8141699097,,,,,,,,,,,,,,,,,,,,,,,,,,
Detecting Multiple Stochastic Network Motifs in Network Data.txt,0.891948872,0.8626364338,0.8737842484,0.7925710301,0.8797126034,0.8688203875,0.9227372305,0.9011176667,0.8413077248,0.9373980018,0.8862596078,0.8856420428,0.8830106868,0.8563711446,0.8862968403,0.9071066206,0.8955749803,0.8772109505,0.681807788,0.6736118783,0.9375172976,0.850298309,0.850607369,1,0.9197850266,0.8847607215,0.9113615226,0.8215935909,0.8929882001,0.8838354637,0.8258085319,0.9049320929,0.8727111539,0.8862972478,0.8435874595,0.9054308245,0.9480179883,0.8954510972,0.9124219743,0.9148174959,0.8576745852,0.8902072021,0.9235495333,0.8812866183,0.8507723257,0.8245791469,0.9401676078,0.9540501571,0.9153624653,0.8917694162,0.9298773025,0.9066272162,0.9506858352,,,,,,,,,,,,,,,,,,,,,,,,,,
Spread of Information in a Social Network Using Influential Nodes.txt,0.9030680224,0.9264560418,0.8680493545,0.8469522876,0.8879792959,0.9276477824,0.9067059387,0.909750762,0.8703650591,0.9197348749,0.879472866,0.899447755,0.8967854109,0.9409821843,0.8966790105,0.9503249779,0.9285096526,0.8754499236,0.7016514984,0.6889116253,0.9390914255,0.9087057328,0.8113789869,0.9197850266,1,0.8851594214,0.9184053364,0.8355613374,0.9283581203,0.9023549709,0.884169325,0.9044464025,0.8475747276,0.848081927,0.8753532123,0.9269846867,0.9502169491,0.9089906243,0.8925095658,0.9388231452,0.8538270699,0.8862308263,0.9415177342,0.8756808171,0.8651860245,0.8302916768,0.9568355998,0.9212316818,0.9298849018,0.8452130381,0.9008627609,0.8951920338,0.9322764528,,,,,,,,,,,,,,,,,,,,,,,,,,
Online Sampling of High Centrality Individuals in Social Networks.txt,0.8681915548,0.8244570131,0.8246872604,0.8170746405,0.8225911581,0.831264027,0.8832146931,0.8165311566,0.8514624799,0.8641491813,0.8076624248,0.8572387167,0.8590476586,0.8374160491,0.8518554531,0.9014211372,0.8134240366,0.81572836,0.6440921927,0.6934408618,0.9134196002,0.865395612,0.7714756654,0.8847607215,0.8851594214,1,0.890194185,0.7962006414,0.89197997,0.8682130853,0.8408942198,0.9007633747,0.8022700727,0.7148579836,0.8312274399,0.8670822597,0.9152734573,0.7986634012,0.8896569102,0.9059452986,0.8002906279,0.8629551586,0.9081204955,0.7889634348,0.8303693551,0.8207017148,0.883553288,0.8520957059,0.8309128369,0.8506713348,0.8454612808,0.8811150342,0.8975290434,,,,,,,,,,,,,,,,,,,,,,,,,,
Inferring Attitude in Online Social Networks Based On Quadratic Correlation.txt,0.8853205773,0.8967378087,0.8743966951,0.8260698494,0.8786102828,0.8624921068,0.9002312529,0.8594999969,0.8630152283,0.931509033,0.8617358145,0.9097092209,0.8849350833,0.8880345689,0.9115810812,0.9428465181,0.8582808891,0.8338569075,0.6812037829,0.6968199085,0.9424941925,0.8458516004,0.8084887662,0.9113615226,0.9184053364,0.890194185,1,0.8274542924,0.9216506047,0.8907315968,0.8718763297,0.9461614542,0.8757710321,0.7630424009,0.8871684295,0.9065879777,0.9324657785,0.8486214066,0.8861657613,0.9037127162,0.8778659196,0.8725680533,0.942931411,0.8429819166,0.8159681979,0.8268870552,0.9237765081,0.8881024806,0.9079756932,0.8566982295,0.8795174424,0.9267983285,0.9039378563,,,,,,,,,,,,,,,,,,,,,,,,,,
Prioritizing Disease Genes by Bi-Random Walk.txt,0.8152540365,0.7686360428,0.8142379699,0.7993529516,0.8321882098,0.7268718172,0.7692389971,0.7660221721,0.8375293492,0.8231126228,0.7607386227,0.7881054716,0.79713014,0.8184591283,0.7554955628,0.7960057861,0.7804115057,0.8006033282,0.6431932337,0.6826568519,0.8369220175,0.8210538812,0.7213893097,0.8215935909,0.8355613374,0.7962006414,0.8274542924,1,0.8202123871,0.8106099502,0.7504265827,0.8444357198,0.7048483076,0.7572779491,0.7352558179,0.8574085497,0.854182513,0.7960492669,0.7930273244,0.8374383656,0.837842322,0.8021860062,0.8189436757,0.7897379164,0.7796520974,0.7302607423,0.8522738862,0.8544485758,0.8101390285,0.7921939183,0.8295792547,0.7619879074,0.8655492405,,,,,,,,,,,,,,,,,,,,,,,,,,
Balanced Seed Selection for Budgeted Influence Maximization in Social Networks.txt,0.856978004,0.8656549346,0.8725970135,0.870540811,0.8198116629,0.8459193378,0.8848818074,0.8955105807,0.9048508376,0.9015782318,0.8690234899,0.8663449206,0.877311036,0.9068766233,0.9443869609,0.9009449706,0.8859931762,0.8717688473,0.69347743,0.687805303,0.9175246715,0.8953338923,0.8016129048,0.8929882001,0.9283581203,0.89197997,0.9216506047,0.8202123871,1,0.8795771837,0.8626184456,0.9056646032,0.8283532272,0.7882173103,0.8342760263,0.9110122804,0.9365199463,0.8892161406,0.9102888282,0.9345119815,0.860817094,0.877724166,0.963168724,0.8493283473,0.8325433335,0.8228248442,0.9497887971,0.8917663944,0.8910406072,0.8369336321,0.9086673824,0.8632169262,0.9289411233,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracting Diverse-Frequent Patterns with Unbalanced Concept Hierarchy.txt,0.8324438381,0.8940552929,0.8414100943,0.8412567793,0.8519631149,0.7995168221,0.8340162233,0.8617231681,0.8368927477,0.8847658541,0.8482771154,0.843089602,0.9059192568,0.8876735387,0.8602203391,0.8902754194,0.8901541996,0.8163891753,0.6128004677,0.693141144,0.903153885,0.8537687799,0.7241919296,0.8838354637,0.9023549709,0.8682130853,0.8907315968,0.8106099502,0.8795771837,1,0.8176166266,0.8701219152,0.7351247344,0.7740612061,0.8182604552,0.9203836486,0.9154033825,0.8659505196,0.8548190596,0.900242586,0.8222652738,0.8741484505,0.888171194,0.8497047174,0.8572531386,0.8078489189,0.8988720525,0.8791047766,0.8632288266,0.8444879085,0.8444110129,0.821544706,0.895852083,,,,,,,,,,,,,,,,,,,,,,,,,,
GTRACE2 Improving Performance Using Labeled Union Graphs.txt,0.8195992083,0.8830569764,0.8858927308,0.8995718141,0.8188625074,0.9077911909,0.9138060822,0.847403241,0.8536934985,0.8453539768,0.8568925759,0.9236944471,0.8757665333,0.8853629629,0.8851185409,0.9045040835,0.8515216489,0.7713118529,0.6403563822,0.7647561914,0.8589552787,0.8866006544,0.8367910293,0.8258085319,0.884169325,0.8408942198,0.8718763297,0.7504265827,0.8626184456,0.8176166266,1,0.8907119282,0.8640250831,0.7208576002,0.9095776085,0.8388309188,0.8680996051,0.8244711425,0.9086501016,0.9088636837,0.8426003404,0.8324836123,0.8983505262,0.8118229104,0.8672139908,0.7706528717,0.8840518202,0.8588479344,0.8469065724,0.8210208426,0.8464089272,0.8678530983,0.8657784395,,,,,,,,,,,,,,,,,,,,,,,,,,
Towards Identity Disclosure Control in Private Hypergraph Publishing.txt,0.8771879445,0.8591937414,0.8766146686,0.8374942603,0.9022314253,0.853338375,0.9274225967,0.8752962341,0.8822772628,0.913694076,0.8495315388,0.9241101166,0.8751335751,0.8914516862,0.8939408857,0.9120599031,0.8527231597,0.8539003848,0.7127791719,0.7052909846,0.9105081086,0.8814878772,0.8449045494,0.9049320929,0.9044464025,0.9007633747,0.9461614542,0.8444357198,0.9056646032,0.8701219152,0.8907119282,1,0.9038977126,0.7783699302,0.9154062418,0.888962631,0.9211996365,0.8490437742,0.9093655886,0.9041390329,0.8948697056,0.8978147215,0.9280184096,0.8347538687,0.8491200671,0.8017654098,0.8994997026,0.9030112721,0.8720094105,0.8672190476,0.8837519923,0.9224422632,0.9116296594,,,,,,,,,,,,,,,,,,,,,,,,,,
On Linear Refinement of Differential Privacy-Preserving Query Answering.txt,0.8022319321,0.8311172111,0.8061917173,0.757653659,0.8472390415,0.8986099668,0.9570355591,0.8563169861,0.8060758277,0.8695193053,0.7956424349,0.9269373017,0.7940512908,0.7984201553,0.8574129242,0.8393369606,0.8058907301,0.8094381828,0.6985301543,0.6211047982,0.8427485325,0.7934838799,0.878506646,0.8727111539,0.8475747276,0.8022700727,0.8757710321,0.7048483076,0.8283532272,0.7351247344,0.8640250831,0.9038977126,1,0.7592369586,0.928306441,0.7586214292,0.8617435209,0.7800708604,0.8496885605,0.8422484196,0.8342481888,0.8029799569,0.8842963579,0.7728275607,0.7537454086,0.7391997078,0.8494098424,0.8549513832,0.8329684581,0.7802684078,0.8288494329,0.9203465074,0.8222335242,,,,,,,,,,,,,,,,,,,,,,,,,,
A vertex similarity probability model for finding network community structure.txt,0.7754128744,0.7743921394,0.8285589062,0.7079433965,0.7587151402,0.8129954784,0.7951013194,0.8688300844,0.754655034,0.8474511051,0.8059463269,0.7572383356,0.7803392988,0.7907972995,0.7624757389,0.7828507218,0.8707088439,0.7608733601,0.6092087904,0.5513725138,0.819758065,0.7675968973,0.7994603125,0.8862972478,0.848081927,0.7148579836,0.7630424009,0.7572779491,0.7882173103,0.7740612061,0.7208576002,0.7783699302,0.7592369586,1,0.7196378004,0.8232098665,0.8387362052,0.8908386481,0.8054558451,0.8467142091,0.7425338728,0.7691194153,0.7981270564,0.8872591949,0.7506767588,0.6814623009,0.8278984381,0.9169036029,0.8982000962,0.7121233856,0.8595924076,0.7581256024,0.8635386735,,,,,,,,,,,,,,,,,,,,,,,,,,
Satisfying Privacy Requirements One Step Before Anonymization.txt,0.8171565677,0.8833310828,0.8418631679,0.7823512659,0.8961617242,0.8855876361,0.9461348583,0.8378440657,0.8687979975,0.8657540188,0.8274371996,0.9411749752,0.8366124051,0.834572193,0.8655972136,0.8593193971,0.8477789355,0.7646374547,0.7185876633,0.6804994221,0.8462967305,0.8443049471,0.8781110298,0.8435874595,0.8753532123,0.8312274399,0.8871684295,0.7352558179,0.8342760263,0.8182604552,0.9095776085,0.9154062418,0.928306441,0.7196378004,1,0.8103083972,0.8938520221,0.7927676984,0.860264754,0.8694419737,0.823403168,0.8397388938,0.8870650346,0.8108659712,0.7861203872,0.7757942939,0.8435537968,0.8486190976,0.8336531876,0.7856655834,0.8302304496,0.920921599,0.825890494,,,,,,,,,,,,,,,,,,,,,,,,,,
Fault-tolerant Concept Detection in Information Networks.txt,0.8969754924,0.8754899747,0.8875508864,0.8316091647,0.862873193,0.8256137666,0.8460774125,0.8851859139,0.8556026956,0.9133004454,0.860525832,0.8578553947,0.9329276621,0.8794732536,0.87216079,0.9144522088,0.9191979936,0.8230733414,0.608276296,0.6997542863,0.918220767,0.8704790043,0.7594582839,0.9054308245,0.9269846867,0.8670822597,0.9065879777,0.8574085497,0.9110122804,0.9203836486,0.8388309188,0.888962631,0.7586214292,0.8232098665,0.8103083972,1,0.9249643843,0.8988171035,0.8893259798,0.9173568533,0.8616283015,0.8997575385,0.9157709282,0.8897241392,0.8552602654,0.8189559599,0.9303970605,0.9273353152,0.9072889411,0.8450387294,0.8757870869,0.8394611214,0.9375075949,,,,,,,,,,,,,,,,,,,,,,,,,,
Efficiently and Fast Learning A Fine-grained Stochastic Blockmodel From Large Networks.txt,0.9083440221,0.8997352182,0.8918466073,0.8383796473,0.910197508,0.8841745767,0.9318273508,0.898341355,0.9120368152,0.9470287212,0.891424278,0.9123743838,0.909326372,0.912020228,0.9164128604,0.9234122411,0.920094012,0.8694928796,0.7310480819,0.7242740919,0.9432635076,0.8773105458,0.8309467596,0.9480179883,0.9502169491,0.9152734573,0.9324657785,0.854182513,0.9365199463,0.9154033825,0.8680996051,0.9211996365,0.8617435209,0.8387362052,0.8938520221,0.9249643843,1,0.8826827562,0.9200221914,0.9534244197,0.8802770145,0.907631929,0.9579150936,0.8890257659,0.8505623759,0.8683850614,0.9398574101,0.9373881423,0.9322814152,0.8779146478,0.919527521,0.9180322999,0.9508214682,,,,,,,,,,,,,,,,,,,,,,,,,,
A Better Strategy of Discovering Link-Pattern based Communities by Classical Clustering Methods.txt,0.8168254135,0.8493092549,0.8718326639,0.7975360853,0.7795832954,0.8320813813,0.8535733575,0.8762332928,0.8480317578,0.8804422372,0.8394245874,0.8369666622,0.8669553757,0.8754596599,0.8787061182,0.8865197012,0.9323774264,0.7983909067,0.5810183089,0.6781534966,0.8756109651,0.8381270394,0.8152148463,0.8954510972,0.9089906243,0.7986634012,0.8486214066,0.7960492669,0.8892161406,0.8659505196,0.8244711425,0.8490437742,0.7800708604,0.8908386481,0.7927676984,0.8988171035,0.8826827562,1,0.8535658296,0.9222509279,0.8304831599,0.8268568111,0.88735909,0.9475366331,0.8350150159,0.7757212753,0.9069114247,0.9063520437,0.9214794345,0.7754457616,0.8754869217,0.7957714909,0.9109805497,,,,,,,,,,,,,,,,,,,,,,,,,,
Spectral Decomposition for Optimal Graph Index Prediction.txt,0.8409156311,0.834001349,0.9177948528,0.8665904591,0.8395838859,0.8865685232,0.9227526526,0.8920237396,0.9119575788,0.9188048186,0.902451443,0.9096406162,0.8768588926,0.8759209089,0.9175209319,0.8908327757,0.8631282586,0.818732162,0.6773897148,0.7714656845,0.9116264233,0.8797729589,0.8363922213,0.9124219743,0.8925095658,0.8896569102,0.8861657613,0.7930273244,0.9102888282,0.8548190596,0.9086501016,0.9093655886,0.8496885605,0.8054558451,0.860264754,0.8893259798,0.9200221914,0.8535658296,1,0.9351036774,0.8479182114,0.8733452682,0.9289016873,0.8407835847,0.8941423831,0.7897198025,0.91644385,0.9173313309,0.8902160977,0.8566153205,0.9004199846,0.8786395078,0.9425749092,,,,,,,,,,,,,,,,,,,,,,,,,,
EigenSpokes Surprising Patterns and Scalable Community Chipping in Large Graphs.txt,0.8859240207,0.8942773456,0.9232993901,0.8769594121,0.8584227959,0.8976153555,0.9261107062,0.9106290632,0.9193109695,0.9248919492,0.8830802054,0.9168681334,0.9249596437,0.9207041826,0.9188330098,0.9184616749,0.9238421931,0.8539119592,0.6734683802,0.7507713932,0.9244933076,0.9178301144,0.8422157734,0.9148174959,0.9388231452,0.9059452986,0.9037127162,0.8374383656,0.9345119815,0.900242586,0.9088636837,0.9041390329,0.8422484196,0.8467142091,0.8694419737,0.9173568533,0.9534244197,0.9222509279,0.9351036774,1,0.8742660719,0.8969765682,0.9587926188,0.8995078553,0.881962903,0.8463158261,0.9495455632,0.9323758846,0.9337944963,0.8451726098,0.9104600942,0.8892207938,0.9565666731,,,,,,,,,,,,,,,,,,,,,,,,,,
Semi-supervised clustering on heterogeneous information networks.txt,0.8847347095,0.8326297889,0.8789893372,0.8414082255,0.8409884833,0.7862807761,0.879557308,0.8707909293,0.8526096598,0.8750952517,0.8123064798,0.8927684009,0.8936460025,0.8788676379,0.8697235059,0.8537606228,0.8479403413,0.8928016328,0.7115004273,0.7471217161,0.8700229935,0.8270045208,0.7792734045,0.8576745852,0.8538270699,0.8002906279,0.8778659196,0.837842322,0.860817094,0.8222652738,0.8426003404,0.8948697056,0.8342481888,0.7425338728,0.823403168,0.8616283015,0.8802770145,0.8304831599,0.8479182114,0.8742660719,1,0.8611826282,0.8763716031,0.8129462284,0.8148351482,0.8346007021,0.8942579563,0.8817636734,0.8494938064,0.8521699834,0.8499746718,0.8324077215,0.8660937391,,,,,,,,,,,,,,,,,,,,,,,,,,
Inferring Strange Behavior from Connectivity Pattern in Social Networks.txt,0.9146606997,0.9036800465,0.8656842281,0.7829566056,0.9038839718,0.8123695474,0.8712790936,0.8607210466,0.8306066754,0.9014175556,0.8565552493,0.8719946372,0.9035409978,0.8593704606,0.8462726719,0.8800491949,0.8500148993,0.859592598,0.6678741066,0.6281158229,0.9102519217,0.8396500528,0.784553228,0.8902072021,0.8862308263,0.8629551586,0.8725680533,0.8021860062,0.877724166,0.8741484505,0.8324836123,0.8978147215,0.8029799569,0.7691194153,0.8397388938,0.8997575385,0.907631929,0.8268568111,0.8733452682,0.8969765682,0.8611826282,1,0.9025419988,0.8245495573,0.815102733,0.8321384949,0.9046930295,0.9026616305,0.871334841,0.8273393467,0.8410883377,0.8752118097,0.905932511,,,,,,,,,,,,,,,,,,,,,,,,,,
Tracing Influential Nodes in a Social Network with Competing Information.txt,0.897222064,0.8987804737,0.890156926,0.8601968049,0.8756817882,0.8972531289,0.9283862991,0.8932360957,0.8988078261,0.9362296263,0.8977986534,0.9145476494,0.9253823817,0.920729179,0.9403041978,0.9369929015,0.9085360432,0.8629407568,0.7208371689,0.7183097771,0.9402921824,0.8908825222,0.846890342,0.9235495333,0.9415177342,0.9081204955,0.942931411,0.8189436757,0.963168724,0.888171194,0.8983505262,0.9280184096,0.8842963579,0.7981270564,0.8870650346,0.9157709282,0.9579150936,0.88735909,0.9289016873,0.9587926188,0.8763716031,0.9025419988,1,0.8559891125,0.8556971313,0.8681655006,0.9550599017,0.9177394349,0.9155507813,0.8778121214,0.8944086572,0.9267085291,0.9343911384,,,,,,,,,,,,,,,,,,,,,,,,,,
Overlapping Communities for Identifying Misbehavior in Network Communications.txt,0.8123473894,0.8705450829,0.9024125691,0.7365309273,0.7892355051,0.8166855131,0.8458550463,0.8665709303,0.8386293238,0.8763497879,0.853667694,0.843881679,0.8825890456,0.8418829945,0.848440749,0.8413756116,0.9338356325,0.7412938739,0.5635973693,0.6853141457,0.8569903492,0.7928484648,0.8192398455,0.8812866183,0.8756808171,0.7889634348,0.8429819166,0.7897379164,0.8493283473,0.8497047174,0.8118229104,0.8347538687,0.7728275607,0.8872591949,0.8108659712,0.8897241392,0.8890257659,0.9475366331,0.8407835847,0.8995078553,0.8129462284,0.8245495573,0.8559891125,1,0.7888948407,0.7751872313,0.8750230972,0.8977436438,0.9276299316,0.7370248038,0.8575624729,0.8012655013,0.885786373,,,,,,,,,,,,,,,,,,,,,,,,,,
Subgraph Mining on Directed and Weighted Graphs.txt,0.8211591788,0.8202611071,0.8503395792,0.8646719401,0.7872256792,0.8350144967,0.8466362115,0.8068543288,0.8520064743,0.8348397979,0.8088110028,0.8578759898,0.8656527597,0.8846793247,0.8278018939,0.8854446016,0.8439623156,0.8060452571,0.5946520786,0.8622841432,0.8496460404,0.9122914988,0.751183296,0.8507723257,0.8651860245,0.8303693551,0.8159681979,0.7796520974,0.8325433335,0.8572531386,0.8672139908,0.8491200671,0.7537454086,0.7506767588,0.7861203872,0.8552602654,0.8505623759,0.8350150159,0.8941423831,0.881962903,0.8148351482,0.815102733,0.8556971313,0.7888948407,1,0.7934878167,0.8863394396,0.8925864239,0.817227024,0.8639088745,0.8406263265,0.8249792526,0.9129623032,,,,,,,,,,,,,,,,,,,,,,,,,,
Patent Evaluation Based on Technological Trajectory Revealed in Relevant Prior Patents.txt,0.8485002354,0.8378001222,0.8114790017,0.7632243626,0.8554045659,0.7636895467,0.8131661607,0.7919088612,0.8330967844,0.8482557494,0.801229599,0.8312668019,0.8654258059,0.8084431906,0.8149946821,0.8433968921,0.7944358158,0.7789784736,0.5693771123,0.6847926736,0.8503597412,0.7984646913,0.7268815635,0.8245791469,0.8302916768,0.8207017148,0.8268870552,0.7302607423,0.8228248442,0.8078489189,0.7706528717,0.8017654098,0.7391997078,0.6814623009,0.7757942939,0.8189559599,0.8683850614,0.7757212753,0.7897198025,0.8463158261,0.8346007021,0.8321384949,0.8681655006,0.7751872313,0.7934878167,1,0.8629290157,0.8322209163,0.8096422092,0.8505515498,0.7851913889,0.8352253014,0.8361238236,,,,,,,,,,,,,,,,,,,,,,,,,,
